"hhcode","casenum","date","weight_","pid","respid","s9_4q3a","s9_4q3b","s9_4q4","s9_4q5","s9_4q6"
2810459,45,"6/17/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2810541,26,"6/17/99",1,1,1,240,0,120,0,0
2810541,27,"6/17/99",1,2,1,240,0,120,0,0
2810541,28,"6/17/99",1,4,1,240,0,120,0,0
2810641,29,"6/17/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2810741,30,"6/17/99",1,1,1,1200,0,5000,4800,0
2810841,31,"6/17/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2810941,32,"6/17/99",1,2,1,734,0,120,0,120
2811041,33,"6/17/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2811141,34,"6/17/99",1,2,1,320,0,320,0,0
2811341,35,"6/17/99",1,2,2,1038,0,520,0,0
2811441,36,"6/17/99",1,2,1,180,0,100,0,180
2811741,37,"6/17/99",1,1,1,170,0,0,0,0
2811741,38,"6/17/99",1,2,1,719,0,400,0,0
2811741,39,"6/17/99",1,3,1,500,0,0,0,0
2820141,259,"7/06/99",1,1,1,2000,0,500,0,0
2820151,277,"7/06/99",1,1,1,12000,0,2000,0,0
2820241,260,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2820251,278,"7/06/99",1,2,2,990,0,120,0,990
2820351,279,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2820441,261,"7/06/99",1,1,1,2000,0,150,0,0
2820459,280,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2820541,262,"7/06/99",1,2,2,280,0,70,0,280
2820741,263,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2820841,264,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2820941,265,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2821041,266,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2821141,267,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2821241,268,"7/06/99",1,2,2,810,0,120,0,810
2821341,269,"7/06/99",1,2,2,430,0,430,0,430
2821441,270,"7/06/99",1,2,1,256,0,256,0,256
2821541,271,"7/06/99",1,2,1,200,0,200,0,200
2821542,272,"7/06/99",1,2,2,732,0,185,0,732
2821543,273,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2821544,274,"7/06/99",1,2,2,499,0,120,0,499
2821641,275,"7/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2821741,276,"7/06/99",1,2,1,300,0,0,300,300
2830141,87,"6/10/99",1,2,1,916,0,250,0,916
2830151,107,"6/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2830241,88,"6/10/99",1,2,1,926,0,240,0,926
2830251,108,"6/10/99",1,6,6,600,0,120,0,0
2830252,109,"6/10/99",1,2,1,911,0,250,0,911
2830253,110,"6/10/99",1,2,2,932,0,260,0,932
2830341,89,"6/10/99",1,2,1,916,0,250,0,916
2830342,90,"6/10/99",1,2,2,370,0,370,0,370
2830343,91,"6/10/99",1,2,1,370,0,370,0,370
2830351,111,"6/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2830441,92,"6/10/99",1,2,2,921,0,250,0,921
2830459,112,"6/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2830541,93,"6/10/99",1,2,2,444,0,444,0,444
2830641,94,"6/10/99",1,2,1,911,0,250,0,911
2830741,95,"6/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2830841,96,"6/10/99",1,2,2,3531,0,649,0,3531
2830941,97,"6/10/99",1,2,1,2792,0,102,0,2792
2831041,98,"6/10/99",1,2,2,2019,0,260,420,2019
2831141,99,"6/10/99",1,2,2,230,0,230,0,230
2831241,100,"6/10/99",1,2,2,2500,0,396,0,2500
2831341,101,"6/10/99",1,3,1,930,0,120,0,930
2831441,102,"6/10/99",1,2,2,1445,0,120,0,1545
2831442,103,"6/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2831541,104,"6/10/99",1,2,1,2174,0,104,0,2174
2831641,105,"6/10/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2831741,106,"6/10/99",1,1,1,5000,0,1000,0,0
2840149,49,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840159,62,"6/26/99",1,1,1,10000,5000,2000,0,0
2840249,50,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840259,63,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840349,51,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840359,64,"6/26/99",1,1,1,3000,0,500,0,0
2840449,52,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840459,65,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840549,53,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840559,66,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840649,54,"6/26/99",1,1,1,2000,0,550,0,0
2840749,55,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840849,56,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2840949,57,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2841049,58,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2841149,59,"6/26/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2841249,60,"6/26/99",1,1,1,2000,0,600,0,0
2841349,61,"6/26/99",1,1,1,2500,0,700,0,0
2841449,1.79769313486232e+308,"10/04/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2841549,1.79769313486232e+308,"10/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910141,208,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910151,226,"6/24/99",1,1,1,1750,0,1500,0,1750
2910151,227,"6/24/99",1,2,2,1675,0,1300,0,1675
2910241,209,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910251,228,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910341,210,"6/24/99",1,1,1,1600,0,1200,0,1600
2910351,229,"6/24/99",1,5,5,0,300,0,0,0
2910441,211,"6/24/99",1,1,1,0,9000,0,0,0
2910459,230,"6/24/99",1,1,1,2400,0,1800,0,2400
2910459,231,"6/24/99",1,6,6,320,0,320,0,320
2910541,212,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910641,213,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910741,214,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2910841,215,"6/24/99",1,2,2,280,0,280,0,280
2911041,216,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911141,217,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911241,218,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911242,219,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911243,220,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911341,221,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911441,222,"6/24/99",1,2,1,1780,0,800,0,1780
2911541,223,"6/24/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2911641,224,"6/24/99",1,2,2,1490,0,850,0,1490
2911741,225,"6/24/99",1,2,2,2375,0,900,0,2375
2920141,61,"6/05/99",1,5,5,1900,0,800,0,1900
2920142,62,"6/05/99",1,2,2,420,0,420,0,420
2920151,82,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920152,83,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920241,63,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920242,64,"6/05/99",1,3,3,630,0,630,0,630
2920251,84,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920341,65,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920342,66,"6/05/99",1,2,2,1400,0,500,0,1400
2920343,67,"6/05/99",1,2,2,1850,0,500,300,1674
2920351,85,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920441,68,"6/05/99",1,2,2,1400,0,420,0,1400
2920459,86,"6/05/99",1,2,2,1540,0,950,0,1540
2920541,69,"6/05/99",1,2,2,900,0,420,0,900
2920641,70,"6/05/99",1,2,2,800,0,420,0,800
2920741,71,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2920841,72,"6/05/99",1,2,2,1653,0,260,0,1653
2920941,73,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921041,74,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921141,75,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921241,76,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921341,77,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921441,78,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921442,79,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2921541,80,"6/05/99",1,2,2,300,0,1200,900,0
2921542,81,"6/05/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2930141,44,"8/06/99",1,1,1,220,0,220,0,0
2930151,66,"8/06/99",1,2,2,4000,800,0,0,0
2930151,67,"8/06/99",1,4,4,2000,0,0,0,0
2930151,68,"8/06/99",1,5,5,2000,0,0,0,0
2930151,69,"8/06/99",1,6,6,10000,0,0,0,0
2930241,45,"8/06/99",1,2,2,3506,0,322,0,3506
2930242,46,"8/06/99",1,1,1,480,0,250,0,0
2930251,70,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2930341,47,"8/06/99",1,1,1,180,0,0,0,0
2930351,71,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2930352,72,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2930353,73,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2930441,48,"8/06/99",1,2,2,3892,0,340,0,3892
2930459,74,"8/06/99",1,1,1,200,0,0,0,0
2930541,49,"8/06/99",1,1,1,820,0,0,0,0
2930641,50,"8/06/99",1,4,4,280,0,120,0,0
2930641,51,"8/06/99",1,5,4,280,0,120,0,0
2930741,52,"8/06/99",1,2,1,3772,0,330,0,3772
2930841,53,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2930941,54,"8/06/99",1,2,2,200,0,0,0,0
2930941,55,"8/06/99",1,3,3,850,0,0,0,0
2930941,56,"8/06/99",1,4,3,600,0,0,0,0
2930941,57,"8/06/99",1,6,3,200,0,0,0,0
2931041,58,"8/06/99",1,1,1,850,0,300,0,850
2931141,59,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2931241,60,"8/06/99",1,2,2,450,0,450,0,450
2931341,61,"8/06/99",1,2,2,3500,0,200,0,3500
2931441,63,"8/06/99",1,1,1,450,0,450,0,450
2931441,62,"8/06/99",1,2,2,2600,0,200,0,2600
2931541,64,"8/06/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2931641,65,"8/06/99",1,2,2,1800,0,300,0,1800
3010119,1,"7/07/99",1,1,1,1000,0,500,0,0
3010119,2,"8/16/99",1,2,1,2000,0,1040,0,1880
3010149,35,"8/16/99",1,1,1,200,0,200,0,0
3010149,36,"8/16/99",1,2,2,1000,0,1000,0,0
3010149,37,"8/16/99",1,4,2,1100,0,520,0,1100
3010159,50,"8/16/99",1,1,1,500000,200000,0,15000,0
3010159,51,"8/16/99",1,2,1,2000,0,1000,0,0
3010159,52,"8/16/99",1,3,1,5000,0,5000,0,0
3010219,3,"8/16/99",1,1,1,1000,0,1000,0,1000
3010219,4,"8/16/99",1,2,2,2455,0,1025,5000,1955
3010219,5,"8/16/99",1,3,2,200,0,200,0,200
3010219,6,"8/16/99",1,4,2,50,0,50,0,50
3010249,38,"8/16/99",1,1,1,100,0,100,100,0
3010249,39,"8/16/99",1,2,1,20,0,95,75,0
3010259,53,"8/16/99",1,1,2,2000,0,1000,0,0
3010259,54,"8/16/99",1,2,2,200000,0,200000,0,0
3010259,55,"8/16/99",1,4,2,1000,0,1000,0,0
3010319,7,"8/16/99",1,1,1,200,0,0,0,200
3010319,8,"8/16/99",1,2,2,3200,0,520,2950,3160
3010319,9,"8/16/99",1,3,3,500,0,500,0,500
3010349,40,"8/16/99",1,1,2,1000,0,1000,0,0
3010349,41,"8/16/99",1,2,2,200,0,200,0,0
3010349,42,"8/16/99",1,3,2,200,0,200,0,0
3010359,56,"8/16/99",1,1,2,300000,0,100000,0,0
3010419,10,"8/16/99",1,1,1,1500,0,500,0,0
3010419,11,"8/16/99",1,2,1,1200,0,400,0,1040
3010419,12,"8/16/99",1,3,3,250,0,250,0,0
3010449,43,"8/16/99",1,1,1,200,0,200,0,0
3010449,44,"8/16/99",1,3,1,350,0,350,0,0
3010459,57,"8/16/99",1,1,1,5000,0,3000,0,0
3010459,58,"8/16/99",1,2,1,200,0,200,0,0
3010519,13,"8/16/99",1,1,1,1000,0,1000,0,0
3010519,14,"8/16/99",1,2,1,3443,0,1270,0,2943
3010519,15,"8/16/99",1,3,1,200,0,200,0,0
3010519,16,"8/16/99",1,4,1,100,0,100,0,0
3010549,45,"8/16/99",1,1,1,200,0,100,0,0
3010549,46,"8/16/99",1,2,2,50,0,50,0,0
3010549,47,"8/16/99",1,3,1,50,0,50,0,0
3010619,17,"8/16/99",1,1,1,2000,0,1000,0,0
3010619,18,"8/16/99",1,2,1,3000,0,1046,0,2500
3010649,48,"8/16/99",1,1,1,22531,0,531,400,531
3010649,49,"8/16/99",1,3,1,500,0,500,0,0
3010719,19,"8/16/99",1,1,1,6000,4000,1000,0,0
3010719,20,"8/16/99",1,2,1,3000,0,1040,0,3000
3010719,21,"8/16/99",1,4,4,1000,0,1000,0,0
3010719,22,"8/16/99",1,5,5,500,0,200,0,0
3010839,23,"8/16/99",1,1,1,3244,1000,1144,0,728
3010839,24,"8/16/99",1,2,2,100,0,100,0,0
3010839,25,"8/16/99",1,3,3,50,0,50,0,0
3010839,26,"8/16/99",1,4,4,500,0,500,0,0
3010919,27,"8/16/99",1,1,1,200,0,0,100,0
3010919,28,"8/16/99",1,2,1,2500,0,780,1100,2225
3010919,29,"8/16/99",1,3,1,200,0,200,0,0
3011019,30,"8/16/99",1,1,1,500,0,500,0,0
3011019,31,"8/16/99",1,2,2,1575,0,818,500,1575
3011119,32,"8/16/99",1,1,1,500,50,100,0,0
3011119,33,"8/16/99",1,2,2,100,0,20,0,0
3011119,34,"8/16/99",1,3,3,20,0,20,0,0
3020139,59,"8/16/99",1,1,1,300,0,300,0,0
3020139,60,"8/23/99",1,2,1,2100,0,725,300,3460
3020149,82,"8/23/99",1,2,2,1104,0,520,0,1104
3020149,83,"8/23/99",1,3,2,200,0,200,0,0
3020159,97,"8/23/99",1,1,1,5000,0,3000,0,0
3020159,98,"8/23/99",1,2,1,200,0,200,0,0
3020239,61,"8/23/99",1,1,1,1000,0,1000,0,0
3020239,62,"8/23/99",1,2,2,3000,0,1000,0,2900
3020249,84,"8/23/99",1,1,1,1351,0,520,0,1351
3020249,85,"8/23/99",1,2,1,100,0,100,0,0
3020259,99,"8/23/99",1,1,1,5000,0,2000,0,0
3020259,100,"8/23/99",1,2,1,200,0,200,0,0
3020339,63,"8/23/99",1,1,1,500,0,500,0,0
3020339,64,"8/23/99",1,2,2,3500,0,958,0,3186
3020349,86,"8/23/99",1,1,1,60,0,60,0,60
3020349,87,"8/23/99",1,2,1,30,0,30,0,0
3020359,101,"8/23/99",1,1,2,500,0,500,0,0
3020359,102,"8/23/99",1,2,2,10000,0,5000,0,0
3020359,103,"8/23/99",1,3,2,2500,0,2000,0,0
3020439,65,"8/23/99",1,1,1,200,0,200,0,0
3020439,66,"8/23/99",1,2,2,600,0,256,0,468
3020449,88,"8/23/99",1,1,1,10000,0,2000,0,0
3020459,104,"8/23/99",1,1,1,2000,0,200,0,0
3020459,105,"8/23/99",1,2,1,300,0,100,0,0
3020459,106,"8/23/99",1,4,1,1000,0,0,0,0
3020539,67,"8/23/99",1,1,1,3000,0,405,0,2500
3020539,68,"8/23/99",1,2,1,200,0,200,0,0
3020539,69,"8/23/99",1,4,1,2000,0,2000,0,0
3020549,89,"8/23/99",1,1,1,100,0,100,0,0
3020549,90,"8/23/99",1,2,1,100,0,100,0,0
3020549,91,"8/23/99",1,3,3,200,0,200,0,0
3020639,70,"8/23/99",1,1,1,200,0,200,0,0
3020639,71,"8/23/99",1,2,2,800,0,200,0,780
3020649,92,"8/23/99",1,1,1,1360,0,500,0,1360
3020649,93,"8/23/99",1,2,1,200,0,200,0,0
3020739,72,"8/23/99",1,1,3,1000,0,200,0,956
3020739,73,"8/23/99",1,2,3,200,0,200,0,0
3020749,94,"8/23/99",1,1,2,20,0,20,0,0
3020749,95,"8/23/99",1,2,2,10,0,10,0,0
3020749,96,"8/23/99",1,3,2,20,0,20,0,0
3020839,74,"8/23/99",1,2,1,200,0,100,1000,200
3020839,75,"8/23/99",1,3,1,100,0,100,0,0
3020839,76,"8/23/99",1,4,1,100,0,100,0,0
3020939,77,"8/23/99",1,1,1,200,0,200,0,0
3020939,78,"8/23/99",1,2,2,800,0,200,0,780
3021039,79,"8/23/99",1,1,1,2000,0,0,0,0
3021039,80,"8/23/99",1,2,1,3000,0,0,0,5000
3021039,81,"8/23/99",1,6,1,1200,0,0,0,1200
