"casenum","date","weight_","hhcode","misc","miscde","s7_6q2","s7_6q3","s7_6q4"
89,"5/30/94",1,2411739,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
90,"5/30/94",1,2411739,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
91,"5/30/94",1,2411839,1,"Fuel",1,3,1500
92,"5/30/94",1,2411839,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
93,"5/30/94",1,2411839,3,"Vegetables",1,3,200
94,"5/30/94",1,2411839,4,"Fish",1,5,1200
95,"5/30/94",1,2411839,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
96,"5/30/94",1,2411839,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
97,"5/30/94",1,2411939,1,"Fuel",1,4,300
98,"5/30/94",1,2411939,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
99,"5/30/94",1,2411939,3,"Vegetables",1,3,350
100,"5/30/94",1,2411939,4,"Fish",1,5,400
101,"5/30/94",1,2411939,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
102,"5/30/94",1,2411939,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
103,"5/30/94",1,2412039,1,"Fuel",1,4,300
104,"5/30/94",1,2412039,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
105,"5/30/94",1,2412039,3,"Vegetables",1,3,250
106,"5/30/94",1,2412039,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
107,"5/30/94",1,2412039,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
108,"5/30/94",1,2412039,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
109,"5/30/94",1,2412139,1,"Fuel",1,3,700
110,"5/30/94",1,2412139,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
111,"5/30/94",1,2412139,3,"Vegetables",1,3,200
112,"5/30/94",1,2412139,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
113,"5/30/94",1,2412139,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
114,"5/30/94",1,2412139,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
180,"8/8/95",1,2420131,1,"Fuel",1,6,1000
181,"8/8/95",1,2420131,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
182,"8/8/95",1,2420131,3,"Vegetables",1,3,500
183,"8/8/95",1,2420131,4,"Fish",1,5,2000
184,"8/8/95",1,2420131,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
185,"8/8/95",1,2420131,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
300,"8/8/95",1,2420141,1,"Fuel",1,6,900
301,"8/8/95",1,2420141,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
302,"8/8/95",1,2420141,3,"Vegetables",1,3,450
303,"8/8/95",1,2420141,4,"Fish",1,6,400
304,"8/8/95",1,2420141,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
305,"8/8/95",1,2420141,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
324,"8/8/95",1,2420151,1,"Fuel",1,3,1000
325,"8/8/95",1,2420151,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
326,"8/8/95",1,2420151,3,"Vegetables",1,3,300
327,"8/8/95",1,2420151,4,"Fish",1,5,400
328,"8/8/95",1,2420151,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
329,"8/8/95",1,2420151,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
186,"8/8/95",1,2420231,1,"Fuel",1,3,1000
187,"8/8/95",1,2420231,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
188,"8/8/95",1,2420231,3,"Vegetables",1,1,300
189,"8/8/95",1,2420231,4,"Fish",1,5,200
190,"8/8/95",1,2420231,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
191,"8/8/95",1,2420231,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
306,"8/8/95",1,2420241,1,"Fuel",1,3,1200
307,"8/8/95",1,2420241,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
308,"8/8/95",1,2420241,3,"Vegetables",1,3,500
309,"8/8/95",1,2420241,4,"Fish",1,5,400
310,"8/8/95",1,2420241,5,"Fodder",1,3,300
311,"8/8/95",1,2420241,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
330,"8/8/95",1,2420251,1,"Fuel",1,6,1200
331,"8/8/95",1,2420251,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
332,"8/8/95",1,2420251,3,"Vegetables",1,3,500
333,"8/8/95",1,2420251,4,"Fish",1,5,900
334,"8/8/95",1,2420251,5,"Fodder",1,5,200
335,"8/8/95",1,2420251,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
192,"8/8/95",1,2420331,1,"Fuel",1,3,900
193,"8/8/95",1,2420331,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
194,"8/8/95",1,2420331,3,"Vegetables",1,3,400
195,"8/8/95",1,2420331,4,"Fish",1,5,1000
196,"8/8/95",1,2420331,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
197,"8/8/95",1,2420331,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
336,"8/8/95",1,2420351,1,"Fuel",1,6,200
337,"8/8/95",1,2420351,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
338,"8/8/95",1,2420351,3,"Vegetables",1,3,800
339,"8/8/95",1,2420351,4,"Fish",1,6,1400
340,"8/8/95",1,2420351,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
341,"8/8/95",1,2420351,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
198,"8/8/95",1,2420431,1,"Fuel",1,3,1300
199,"8/8/95",1,2420431,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
200,"8/8/95",1,2420431,3,"Vegetables",1,1,450
201,"8/8/95",1,2420431,4,"Fish",1,5,800
202,"8/8/95",1,2420431,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
203,"8/8/95",1,2420431,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
312,"8/8/95",1,2420441,1,"Fuel",1,3,1100
313,"8/8/95",1,2420441,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
314,"8/8/95",1,2420441,3,"Vegetables",1,3,300
315,"8/8/95",1,2420441,4,"Fish",1,5,400
316,"8/8/95",1,2420441,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
317,"8/8/95",1,2420441,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
342,"8/8/95",1,2420459,1,"Fuel",1,6,1500
343,"8/8/95",1,2420459,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
344,"8/8/95",1,2420459,3,"Vegetables",1,1,400
345,"8/8/95",1,2420459,4,"Fish",1,6,900
346,"8/8/95",1,2420459,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
347,"8/8/95",1,2420459,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
204,"8/8/95",1,2420531,1,"Fuel",1,6,1200
205,"8/8/95",1,2420531,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
206,"8/8/95",1,2420531,3,"Vegetables",1,3,400
207,"8/8/95",1,2420531,4,"Fish",1,5,300
208,"8/8/95",1,2420531,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
209,"8/8/95",1,2420531,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
318,"8/8/95",1,2420541,1,"Fuel",1,3,1300
319,"8/8/95",1,2420541,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
320,"8/8/95",1,2420541,3,"Vegetables",1,3,600
321,"8/8/95",1,2420541,4,"Fish",1,5,900
322,"8/8/95",1,2420541,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
323,"8/8/95",1,2420541,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
210,"8/8/95",1,2420631,1,"Fuel",1,3,900
211,"8/8/95",1,2420631,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
212,"8/8/95",1,2420631,3,"Vegetables",1,3,350
213,"8/8/95",1,2420631,4,"Fish",1,5,650
214,"8/8/95",1,2420631,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
215,"8/8/95",1,2420631,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
216,"8/8/95",1,2420731,1,"Fuel",1,6,1100
217,"8/8/95",1,2420731,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
218,"8/8/95",1,2420731,3,"Vegetables",1,3,450
219,"8/8/95",1,2420731,4,"Fish",1,5,700
220,"8/8/95",1,2420731,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
221,"8/8/95",1,2420731,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
222,"8/8/95",1,2420831,1,"Fuel",1,3,1300
223,"8/8/95",1,2420831,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
224,"8/8/95",1,2420831,3,"Vegetables",1,1,600
225,"8/8/95",1,2420831,4,"Fish",1,5,700
226,"8/8/95",1,2420831,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
227,"8/8/95",1,2420831,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
228,"8/8/95",1,2420931,1,"Fuel",1,3,1400
229,"8/8/95",1,2420931,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
230,"8/8/95",1,2420931,3,"Vegetables",1,3,550
231,"8/8/95",1,2420931,4,"Fish",1,5,1000
232,"8/8/95",1,2420931,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
233,"8/8/95",1,2420931,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
234,"8/8/95",1,2421031,1,"Fuel",1,6,2000
235,"8/8/95",1,2421031,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
236,"8/8/95",1,2421031,3,"Vegetables",1,1,500
237,"8/8/95",1,2421031,4,"Fish",1,5,800
238,"8/8/95",1,2421031,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
239,"8/8/95",1,2421031,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
240,"8/8/95",1,2421131,1,"Fuel",1,6,1400
241,"8/8/95",1,2421131,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
242,"8/8/95",1,2421131,3,"Vegetables",1,3,400
243,"8/8/95",1,2421131,4,"Fish",1,5,800
244,"8/8/95",1,2421131,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
245,"8/8/95",1,2421131,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
246,"8/8/95",1,2421132,1,"Fuel",1,6,900
247,"8/8/95",1,2421132,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
248,"8/8/95",1,2421132,3,"Vegetables",1,3,250
249,"8/8/95",1,2421132,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
250,"8/8/95",1,2421132,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
251,"8/8/95",1,2421132,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
252,"8/8/95",1,2421231,1,"Fuel",1,6,1300
253,"8/8/95",1,2421231,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
254,"8/8/95",1,2421231,3,"Vegetables",1,3,400
255,"8/8/95",1,2421231,4,"Fish",1,5,1200
256,"8/8/95",1,2421231,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
257,"8/8/95",1,2421231,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
258,"8/8/95",1,2421232,1,"Fuel",1,6,1200
259,"8/8/95",1,2421232,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
260,"8/8/95",1,2421232,3,"Vegetables",1,3,400
261,"8/8/95",1,2421232,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
262,"8/8/95",1,2421232,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
263,"8/8/95",1,2421232,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
264,"8/8/95",1,2421339,1,"Fuel",1,3,1200
265,"8/8/95",1,2421339,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
266,"8/8/95",1,2421339,3,"Vegetables",1,2,500
267,"8/8/95",1,2421339,4,"Fish",1,5,500
268,"8/8/95",1,2421339,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
269,"8/8/95",1,2421339,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
270,"8/8/95",1,2421439,1,"Fuel",1,3,1100
271,"8/8/95",1,2421439,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
272,"8/8/95",1,2421439,3,"Vegetables",1,4,700
273,"8/8/95",1,2421439,4,"Fish",1,5,600
274,"8/8/95",1,2421439,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
275,"8/8/95",1,2421439,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
276,"8/8/95",1,2421539,1,"Fuel",1,3,700
277,"8/8/95",1,2421539,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
278,"8/8/95",1,2421539,3,"Vegetables",1,3,700
279,"8/8/95",1,2421539,4,"Fish",1,5,1500
280,"8/8/95",1,2421539,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
281,"8/8/95",1,2421539,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
282,"8/8/95",1,2421639,1,"Fuel",1,3,1200
283,"8/8/95",1,2421639,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
284,"8/8/95",1,2421639,3,"Vegetables",1,3,400
285,"8/8/95",1,2421639,4,"Fish",1,5,1300
286,"8/8/95",1,2421639,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
287,"8/8/95",1,2421639,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
288,"8/8/95",1,2421739,1,"Fuel",1,3,1000
289,"8/8/95",1,2421739,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
290,"8/8/95",1,2421739,3,"Vegetables",1,3,400
291,"8/8/95",1,2421739,4,"Fish",1,5,700
292,"8/8/95",1,2421739,5,"Fodder",1,5,200
293,"8/8/95",1,2421739,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
294,"8/8/95",1,2421839,1,"Fuel",1,6,1500
295,"8/8/95",1,2421839,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
296,"8/8/95",1,2421839,3,"Vegetables",1,3,400
297,"8/8/95",1,2421839,4,"Fish",1,5,1000
298,"8/8/95",1,2421839,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
299,"8/8/95",1,2421839,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
637,"8/14/99",1,2430131,1,"Fuel",1,6,1800
638,"8/14/99",1,2430131,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
639,"8/14/99",1,2430131,3,"Vegetables",1,3,400
640,"8/14/99",1,2430131,4,"Fish",1,5,500
641,"8/14/99",1,2430131,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
642,"8/14/99",1,2430131,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
745,"8/14/99",1,2430141,1,"Fuel",1,4,1600
746,"8/14/99",1,2430141,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
747,"8/14/99",1,2430141,3,"Vegetables",1,3,500
748,"8/14/99",1,2430141,4,"Fish",1,5,1200
749,"8/14/99",1,2430141,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
750,"8/14/99",1,2430141,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
751,"8/14/99",1,2430142,1,"Fuel",1,6,1000
752,"8/14/99",1,2430142,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
753,"8/14/99",1,2430142,3,"Vegetables",1,3,300
754,"8/14/99",1,2430142,4,"Fish",1,5,800
755,"8/14/99",1,2430142,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
756,"8/14/99",1,2430142,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
757,"8/14/99",1,2430143,1,"Fuel",1,4,900
758,"8/14/99",1,2430143,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
759,"8/14/99",1,2430143,3,"Vegetables",1,3,300
760,"8/14/99",1,2430143,4,"Fish",1,5,500
761,"8/14/99",1,2430143,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
762,"8/14/99",1,2430143,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
787,"8/14/99",1,2430151,1,"Fuel",1,4,1000
788,"8/14/99",1,2430151,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
789,"8/14/99",1,2430151,3,"Vegetables",1,3,200
790,"8/14/99",1,2430151,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
791,"8/14/99",1,2430151,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
792,"8/14/99",1,2430151,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
643,"8/14/99",1,2430231,1,"Fuel",1,4,1500
644,"8/14/99",1,2430231,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
645,"8/14/99",1,2430231,3,"Vegetables",1,3,300
646,"8/14/99",1,2430231,4,"Fish",1,6,500
647,"8/14/99",1,2430231,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
648,"8/14/99",1,2430231,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
763,"8/14/99",1,2430241,1,"Fuel",1,6,1700
764,"8/14/99",1,2430241,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
765,"8/14/99",1,2430241,3,"Vegetables",1,1,1000
766,"8/14/99",1,2430241,4,"Fish",1,6,900
767,"8/14/99",1,2430241,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
768,"8/14/99",1,2430241,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
769,"8/14/99",1,2430242,1,"Fuel",1,4,1200
770,"8/14/99",1,2430242,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
771,"8/14/99",1,2430242,3,"Vegetables",2,1.79769313486232e+308,1.79769313486232e+308
772,"8/14/99",1,2430242,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
773,"8/14/99",1,2430242,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
774,"8/14/99",1,2430242,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
793,"8/14/99",1,2430251,1,"Fuel",1,6,7000
794,"8/14/99",1,2430251,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
795,"8/14/99",1,2430251,3,"Vegetables",3,1.79769313486232e+308,1.79769313486232e+308
796,"8/14/99",1,2430251,4,"Fish",1,5,1000
797,"8/14/99",1,2430251,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
798,"8/14/99",1,2430251,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
649,"8/14/99",1,2430331,1,"Fuel",1,6,2000
650,"8/14/99",1,2430331,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
651,"8/14/99",1,2430331,3,"Vegetables",1,3,600
652,"8/14/99",1,2430331,4,"Fish",1,5,900
653,"8/14/99",1,2430331,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
654,"8/14/99",1,2430331,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
799,"8/14/99",1,2430351,1,"Fuel",1,6,3000
800,"8/14/99",1,2430351,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
801,"8/14/99",1,2430351,3,"Vegetables",1,6,800
802,"8/14/99",1,2430351,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
803,"8/14/99",1,2430351,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
804,"8/14/99",1,2430351,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
655,"8/14/99",1,2430431,1,"Fuel",1,6,1200
656,"8/14/99",1,2430431,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
657,"8/14/99",1,2430431,3,"Vegetables",1,3,300
658,"8/14/99",1,2430431,4,"Fish",1,5,400
659,"8/14/99",1,2430431,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
660,"8/14/99",1,2430431,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
775,"8/14/99",1,2430441,1,"Fuel",1,4,1200
776,"8/14/99",1,2430441,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
777,"8/14/99",1,2430441,3,"Vegetables",1,3,300
778,"8/14/99",1,2430441,4,"Fish",1,5,700
779,"8/14/99",1,2430441,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
780,"8/14/99",1,2430441,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
805,"8/14/99",1,2430459,1,"Fuel",1,6,1500
806,"8/14/99",1,2430459,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
807,"8/14/99",1,2430459,3,"Vegetables",1,3,500
808,"8/14/99",1,2430459,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
809,"8/14/99",1,2430459,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
810,"8/14/99",1,2430459,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
661,"8/14/99",1,2430531,1,"Fuel",1,6,2000
662,"8/14/99",1,2430531,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
663,"8/14/99",1,2430531,3,"Vegetables",1,3,300
664,"8/14/99",1,2430531,4,"Fish",1,6,700
665,"8/14/99",1,2430531,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
666,"8/14/99",1,2430531,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
781,"8/14/99",1,2430541,1,"Fuel",1,6,1200
782,"8/14/99",1,2430541,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
783,"8/14/99",1,2430541,3,"Vegetables",1,3,300
784,"8/14/99",1,2430541,4,"Fish",1,5,800
785,"8/14/99",1,2430541,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
786,"8/14/99",1,2430541,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
667,"8/14/99",1,2430631,1,"Fuel",1,6,1500
668,"8/14/99",1,2430631,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
669,"8/14/99",1,2430631,3,"Vegetables",1,3,400
670,"8/14/99",1,2430631,4,"Fish",1,5,800
671,"8/14/99",1,2430631,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
672,"8/14/99",1,2430631,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
673,"8/14/99",1,2430731,1,"Fuel",1,4,1500
674,"8/14/99",1,2430731,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
675,"8/14/99",1,2430731,3,"Vegetables",1,3,400
676,"8/14/99",1,2430731,4,"Fish",1,5,4500
677,"8/14/99",1,2430731,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
678,"8/14/99",1,2430731,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
679,"8/14/99",1,2430831,1,"Fuel",1,6,1200
680,"8/14/99",1,2430831,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
681,"8/14/99",1,2430831,3,"Vegetables",1,3,500
682,"8/14/99",1,2430831,4,"Fish",1,5,2000
683,"8/14/99",1,2430831,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
684,"8/14/99",1,2430831,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
